STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,EBOOK,F_EBOOK,AUDIO_PH,F_AUD_PH,AUDIO_DL,F_AUD_DL,VIDEO_PH,F_VID_PH,VIDEO_DL,F_VID_DL,EC_LO_OT,F_EC_L_O,EC_ST,F_EC_ST,ELECCOLL,F_ELECOL,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,VISITRPT,REFERENC,F_REFER,REFERRPT,REGBOR,F_REGBOR,TOTCIR,F_TOTCIR,KIDCIRCL,F_KIDCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,ELINFO,F_ELINFO,ELCONT,F_ELCONT,TOTCOLL,F_TOTCOL,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,KIDPRO,F_KIDPRO,YAPRO,F_YAPRO,TOTATTEN,F_TOTATT,KIDATTEN,F_KIDATT,YAATTEN,F_YAATT,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,WIFISESS,F_WIFISS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE,C19CLOSE,C19PUBSV,C19ELMAT,C19ECRD1,C19ECRD2,C19REFER,C19OUTSD,C19LIVEP,C19RECDP,C19XWIF1,C19XWIF2,C19XWIF3,C19STOTH
IA,IA0038,BL,EARLHAM PUBLIC LIBRARY,120 S CHESTNUT,EARLHAM,50072,2000,PO BOX 310,EARLHAM,50072,0310,MADISON,5157582121,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,1823,R_20,1804,1,R_20,0,R_20,0,R_20,1,R_20,1,R_20,0.77,R_20,1.77,R_20,88173,R_20,2244,R_20,0,R_20,14113,R_20,104530,R_20,-9,H_20,-9,H_20,-9,H_20,9165,R_20,630,R_20,793,R_20,10588,R_20,-9,H_20,104530,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,13671,R_20,59781,R_20,316,R_20,27368,R_20,874,R_20,50,R_20,1,R_20,45,R_20,46,R_20,2444,R_20,11136,R_20,CT,1551,R_20,CT,1101,R_20,9396,R_20,3420,R_20,1667,R_20,7729,R_20,23,R_20,1690,R_20,9419,R_20,157,R_20,277,R_20,63,R_20,61,R_20,0,R_20,143,R_20,135,R_20,0,R_20,14,R_20,1844,R_20,1793,R_20,1400,2021,04,1,00,00,00,-94.12293886,41.49130136,19,121,23340,16521,42,42,601.01,1127,1903,19780,0,E,99.01,POINTADDRESS,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N
IA,IA0039,BM,TRURO PUBLIC LIBRARY,114 E CENTER,TRURO,50257,5003,PO BOX 49,TRURO,50257,0049,MADISON,6417654220,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,651,R_20,644,1,R_20,0,R_20,0,R_20,0,R_20,0.5,R_20,0.15,R_20,0.65,R_20,19916,R_20,1215,R_20,0,R_20,786,R_20,21917,R_20,-9,H_20,-9,H_20,-9,H_20,1252,R_20,427,R_20,0,R_20,1679,R_20,-9,H_20,18425,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,11376,R_20,59781,R_20,111,R_20,27368,R_20,501,R_20,50,R_20,0,R_20,45,R_20,45,R_20,1040,R_20,919,R_20,CT,7,R_20,CT,357,R_20,2358,R_20,397,R_20,392,R_20,1966,R_20,0,R_20,392,R_20,2358,R_20,206,R_20,17,R_20,110,R_20,86,R_20,0,R_20,431,R_20,374,R_20,0,R_20,5,R_20,60,R_20,0,R_20,531,2021,04,1,00,00,00,-93.84595803,41.20800255,19,121,79140,16521,42,42,603,2031,1903,19780,0,E,99.01,POINTADDRESS,Y,N,N,N,N,N,Y,N,N,N,N,N,N
IA,IA0040,BN,WINTERSET PUBLIC LIBRARY,123 N 2ND ST,WINTERSET,50273,1508,123 N 2ND ST,WINTERSET,50273,1508,MADISON,5154621731,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,11837,R_20,11713,1,R_20,0,R_20,0,R_20,2,R_20,5,R_20,1.65,R_20,6.65,R_20,432949,R_20,5484,R_20,0,R_20,14841,R_20,453274,R_20,278248,R_20,115228,R_20,393476,R_20,16610,R_20,1414,R_20,13212,R_20,31236,R_20,105725,R_20,530437,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,39367,R_20,59781,R_20,3046,R_20,27368,R_20,5681,R_20,50,R_20,3,R_20,45,R_20,48,R_20,2808,R_20,54421,R_20,CT,1305,R_20,ES,5905,R_20,65377,R_20,21381,R_20,11916,R_20,53461,R_20,4777,R_20,16693,R_20,70154,R_20,333,R_20,574,R_20,354,R_20,138,R_20,20,R_20,5184,R_20,1891,R_20,165,R_20,12,R_20,7451,R_20,1992,R_20,9962,2021,04,1,00,00,00,-94.0121254,41.33516226,19,121,86520,16521,32,32,602,3026,1903,19780,0,E,100,POINTADDRESS,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N
IA,IA0041,BO,AMES PUBLIC LIBRARY,515 DOUGLAS AVE,AMES,50010,6215,515 DOUGLAS AVE,AMES,50010,6215,STORY,5152395646,ME,CI,MO,Y,CI2,N,07/01/2019,06/30/2020,63644,R_20,62977,1,R_20,0,R_20,1,R_20,9.75,R_20,19,R_20,24.75,R_20,43.75,R_20,4261533,R_20,70880,R_20,0,R_20,192941,R_20,4525354,R_20,2404461,R_20,760741,R_20,3165202,R_20,267265,R_20,231203,R_20,77909,R_20,576377,R_20,783775,R_20,4525354,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,221123,R_20,94008,R_20,20082,R_20,32226,R_20,35418,R_20,2999,R_20,16,R_20,45,R_20,61,R_20,2930,R_20,336272,R_20,CT,5668,R_20,ES,47510,R_20,961602,R_20,435033,R_20,171587,R_20,790015,R_20,135281,R_20,306868,R_20,1096883,R_20,4085,R_20,1659,R_20,2057,R_20,1538,R_20,64,R_20,42264,R_20,34640,R_20,1349,R_20,63,R_20,27969,R_20,0,R_20,0,2021,04,1,00,00,00,-93.61214257,42.02643345,19,169,01855,98237,13,13,9,4020,1904,11180,0,E,100,POINTADDRESS,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
IA,IA0042,BP,CAMBRIDGE MEMORIAL LIBRARY,225 WATER ST,CAMBRIDGE,50046,7700,PO BOX 230,CAMBRIDGE,50046,0230,STORY,5152204542,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,1519,R_20,1503,1,R_20,0,R_20,0,R_20,0.5,R_20,0.5,R_20,0.13,R_20,0.63,R_20,31278,R_20,939,R_20,0,R_20,3348,R_20,35565,R_20,-9,H_20,-9,H_20,-9,H_20,5753,R_20,499,R_20,1058,R_20,7310,R_20,-9,H_20,33191,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,5369,R_20,59781,R_20,47,R_20,27368,R_20,124,R_20,50,R_20,0,R_20,45,R_20,45,R_20,1040,R_20,1490,R_20,CT,98,R_20,ES,177,R_20,1920,R_20,447,R_20,799,R_20,1121,R_20,4,R_20,803,R_20,1924,R_20,0,R_20,0,R_20,37,R_20,18,R_20,0,R_20,754,R_20,548,R_20,0,R_20,2,R_20,118,R_20,0,R_20,610,2021,04,1,00,00,00,-93.52917364,41.8990794,19,169,10225,98237,31,31,101.02,2058,1904,11180,0,E,100,POINTADDRESS,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N
IA,IA0043,BQ,COLLINS PUBLIC LIBRARY,212 MAIN ST,COLLINS,50055,1030,212 MAIN ST,COLLINS,50055,1030,STORY,6413852464,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,555,R_20,549,1,R_20,0,R_20,0,R_20,0,R_20,0.75,R_20,0.5,R_20,1.25,R_20,23687,R_20,1271,R_20,0,R_20,410,R_20,25368,R_20,-9,H_20,-9,H_20,-9,H_20,1738,R_20,428,R_20,1191,R_20,3357,R_20,-9,H_20,26146,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,5151,R_20,59781,R_20,40,R_20,27368,R_20,1224,R_20,50,R_20,0,R_20,45,R_20,45,R_20,1040,R_20,4158,R_20,CT,357,R_20,CT,417,R_20,2609,R_20,501,R_20,396,R_20,2213,R_20,0,R_20,396,R_20,2609,R_20,1,R_20,1,R_20,148,R_20,19,R_20,6,R_20,2478,R_20,652,R_20,102,R_20,7,R_20,866,R_20,638,R_20,1183,2021,04,1,00,00,00,-93.30496804,41.90132269,19,169,15195,98237,42,42,102,2157,1904,11180,0,E,100,POINTADDRESS,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N
IA,IA0044,BR,ADEL PUBLIC LIBRARY,303 S 10TH ST,ADEL,50003,1739,303 S 10TH ST,ADEL,50003,1739,DALLAS,5159933512,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,6950,R_20,6877,1,R_20,0,R_20,0,R_20,0,R_20,4.58,R_20,0,R_20,4.58,R_20,265034,R_20,5028,R_20,0,R_20,6039,R_20,276101,R_20,167669,R_20,47058,R_20,214727,R_20,20319,R_20,1099,R_20,2850,R_20,24268,R_20,74196,R_20,313191,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,50590,R_20,59781,R_20,1008,R_20,27368,R_20,1660,R_20,50,R_20,1,R_20,45,R_20,46,R_20,2340,R_20,33228,R_20,CT,316,R_20,ES,4288,R_20,65803,R_20,23360,R_20,12116,R_20,53687,R_20,19,R_20,12135,R_20,65822,R_20,713,R_20,395,R_20,515,R_20,195,R_20,134,R_20,9786,R_20,6755,R_20,1589,R_20,7,R_20,5014,R_20,26814,R_20,53838,2021,04,1,00,00,00,-94.0198707,41.61515949,19,049,00505,96963,31,31,507,2080,1903,19780,0,E,100,POINTADDRESS,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N
IA,IA0045,BS,COLO PUBLIC LIBRARY,309 MAIN ST,COLO,50056,7722,PO BOX 324,COLO,50056,0324,STORY,6413772900,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,1549,R_20,1533,1,R_20,0,R_20,0,R_20,0,R_20,1,R_20,1.23,R_20,2.23,R_20,72593,R_20,2210,R_20,0,R_20,3479,R_20,78282,R_20,62245,R_20,10028,R_20,72273,R_20,5516,R_20,509,R_20,2690,R_20,8715,R_20,9418,R_20,90406,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,9186,R_20,59781,R_20,198,R_20,27368,R_20,2191,R_20,50,R_20,1,R_20,45,R_20,46,R_20,1806,R_20,4000,R_20,ES,260,R_20,ES,788,R_20,17017,R_20,3904,R_20,1526,R_20,15491,R_20,9,R_20,1535,R_20,17026,R_20,301,R_20,276,R_20,99,R_20,78,R_20,3,R_20,887,R_20,415,R_20,12,R_20,7,R_20,440,R_20,1976,R_20,1733,2021,04,1,00,00,00,-93.31455811,42.01848716,19,169,15240,98237,42,42,102,3023,1904,11180,0,E,100,POINTADDRESS,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,Y
IA,IA0046,BU,MAXWELL PUBLIC LIBRARY,109 MAIN ST,MAXWELL,50161,M,109 MAIN ST,MAXWELL,50161,4489,STORY,5153878780,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,1129,R_20,1117,1,R_20,0,R_20,0,R_20,0,R_20,1,R_20,0,R_20,1,R_20,30837,R_20,1152,R_20,0,R_20,621,R_20,32610,R_20,-9,H_20,-9,H_20,-9,H_20,3404,R_20,519,R_20,3404,R_20,7327,R_20,-9,H_20,37810,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,4524,R_20,59781,R_20,106,R_20,27368,R_20,1572,R_20,50,R_20,0,R_20,45,R_20,45,R_20,1196,R_20,3741,R_20,CT,353,R_20,CT,378,R_20,5347,R_20,1204,R_20,957,R_20,4390,R_20,14,R_20,971,R_20,5361,R_20,0,R_20,88,R_20,34,R_20,24,R_20,2,R_20,1268,R_20,483,R_20,25,R_20,4,R_20,1612,R_20,1413,R_20,877,2021,04,1,00,00,00,-93.39959292,41.88808007,19,169,50520,98237,42,42,102,1105,1904,11180,0,E,100,STREETADDRESS,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N
IA,IA0047,BV,NEVADA PUBLIC LIBRARY,631 K AVE,NEVADA,50201,1931,631 K AVE,NEVADA,50201,1931,STORY,5153822628,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,7949,R_20,7866,1,R_20,0,R_20,0,R_20,3,R_20,4.88,R_20,1.38,R_20,6.26,R_20,374984,R_20,5183,R_20,0,R_20,9818,R_20,389985,R_20,243846,R_20,61166,R_20,305012,R_20,37977,R_20,4803,R_20,5200,R_20,47980,R_20,52436,R_20,405428,R_20,90777,R_20,3161,R_20,0,R_20,0,R_20,93938,R_20,3517,R_20,55461,R_20,59781,R_20,7771,R_20,27368,R_20,6308,R_20,50,R_20,2,R_20,45,R_20,47,R_20,2808,R_20,41405,R_20,CT,3505,IQ20,ES,8651,R_20,58390,R_20,17194,R_20,11198,R_20,47192,R_20,539,R_20,11737,R_20,58929,R_20,755,R_20,889,R_20,274,R_20,145,R_20,23,R_20,4846,R_20,2125,R_20,178,R_20,18,R_20,4864,R_20,11016,R_20,15988,2021,04,2,00,00,00,-93.45132688,42.02171033,19,169,55695,98237,31,31,104,2049,1904,11180,0,E,100,POINTADDRESS,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N
IA,IA0048,BW,BERTHA BARTLETT PUBLIC LIBRARY,503 BROAD ST,STORY CITY,50248,1133,503 BROAD ST,STORY CITY,50248,1133,STORY,5157332685,ME,CI,MO,Y,CI2,N,07/01/2019,06/30/2020,5057,R_20,5004,1,R_20,1,R_20,0,R_20,0,R_20,2.5,R_20,0.75,R_20,3.25,R_20,212096,R_20,6627,R_20,0,R_20,2602,R_20,221325,R_20,124335,R_20,27183,R_20,151518,R_20,17725,R_20,1045,R_20,2470,R_20,21240,R_20,48567,R_20,221325,R_20,0,R_20,0,R_20,0,R_20,119039,R_20,119039,R_20,119039,R_20,46611,R_20,59781,R_20,1677,R_20,27368,R_20,2526,R_20,50,R_20,1,R_20,45,R_20,46,R_20,3754,R_20,30941,R_20,CT,2002,R_20,CT,5772,R_20,50195,R_20,16727,R_20,9049,R_20,41146,R_20,501,R_20,9550,R_20,50696,R_20,473,R_20,269,R_20,180,R_20,102,R_20,16,R_20,2065,R_20,1323,R_20,176,R_20,10,R_20,4336,R_20,7822,R_20,9546,2021,04,1,00,00,00,-93.59723913,42.18710917,19,169,75675,98237,31,23,106,1032,1904,11180,0,E,100,POINTADDRESS,Y,Y,M,N,Y,Y,Y,Y,Y,Y,Y,Y,N
IA,IA0049,BX,ROLAND PUBLIC LIBRARY,221 N MAIN ST,ROLAND,50236,7741,BOX 409,ROLAND,50236,0409,STORY,5153884086,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,1704,R_20,1686,1,R_20,0,R_20,0,R_20,0,R_20,1.5,R_20,0.2,R_20,1.7,R_20,97472,R_20,2514,R_20,0,R_20,10476,R_20,110462,R_20,-9,H_20,-9,H_20,-9,H_20,6278,R_20,594,R_20,2033,R_20,8905,R_20,-9,H_20,113275,R_20,0,R_20,0,R_20,0,R_20,8583,R_20,8583,R_20,8583,R_20,14695,R_20,59781,R_20,175,R_20,27368,R_20,2535,R_20,50,R_20,0,R_20,45,R_20,45,R_20,2147,R_20,12316,R_20,CT,195,R_20,CT,630,R_20,20663,R_20,9723,R_20,1454,R_20,19209,R_20,1322,R_20,2776,R_20,21985,R_20,82,R_20,52,R_20,147,R_20,141,R_20,0,R_20,2021,R_20,1721,R_20,0,R_20,5,R_20,1787,R_20,0,R_20,3136,2021,04,1,00,00,00,-93.50056469,42.16843643,19,169,68475,98237,42,42,106,4041,1904,11180,0,E,100,POINTADDRESS,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N
IA,IA0050,BY,ZEARING PUBLIC LIBRARY,101 E MAIN ST,ZEARING,50278,7730,PO BOX 197,ZEARING,50278,0197,STORY,6414877888,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,960,R_20,950,1,R_20,0,R_20,0,R_20,0,R_20,1.23,R_20,0,R_20,1.23,R_20,48000,R_20,1604,R_20,0,R_20,3374,R_20,52978,R_20,-9,H_20,-9,H_20,-9,H_20,8602,R_20,442,R_20,3264,R_20,12308,R_20,-9,H_20,54921,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,14675,R_20,59781,R_20,441,R_20,27368,R_20,3317,R_20,50,R_20,0,R_20,45,R_20,45,R_20,1560,R_20,12000,R_20,ES,104,R_20,ES,1302,R_20,10991,R_20,5172,R_20,601,R_20,10390,R_20,0,R_20,601,R_20,10991,R_20,32,R_20,94,R_20,180,R_20,104,R_20,52,R_20,3204,R_20,2600,R_20,364,R_20,4,R_20,988,R_20,335,R_20,433,2021,04,1,00,00,00,-93.297066,42.1609925,19,169,87555,98237,42,42,105,2052,1904,11180,0,E,100,POINTADDRESS,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,N
IA,IA0051,BZ,SLATER PUBLIC LIBRARY,105 N TAMA,SLATER,50244,7740,PO BOX 598,SLATER,50244,0598,STORY,5152283558,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,2933,R_20,2902,1,R_20,0,R_20,0,R_20,0,R_20,2,R_20,0.78,R_20,2.78,R_20,172825,R_20,4653,R_20,0,R_20,4163,R_20,181641,R_20,104461,R_20,35256,R_20,139717,R_20,15001,R_20,636,R_20,4436,R_20,20073,R_20,21851,R_20,181641,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,14348,R_20,59781,R_20,536,R_20,27368,R_20,2918,R_20,50,R_20,0,R_20,45,R_20,45,R_20,2246,R_20,25632,R_20,CT,1863,R_20,ES,887,R_20,35010,R_20,19104,R_20,2699,R_20,32311,R_20,21,R_20,2720,R_20,35031,R_20,176,R_20,271,R_20,337,R_20,182,R_20,23,R_20,11264,R_20,9206,R_20,178,R_20,3,R_20,843,R_20,2706,R_20,8686,2021,04,1,00,00,00,-93.68078743,41.88350201,19,169,73515,98237,42,42,101.01,1018,1904,11180,0,E,99.01,POINTADDRESS,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N
IA,IA0052,CA,IOWA CITY PUBLIC LIBRARY,123 S LINN ST,IOWA CITY,52240,1820,123 S LINN ST,IOWA CITY,52240,1820,JOHNSON,3193565200,ME,CI,MO,Y,CI2,N,07/01/2019,06/30/2020,84323,R_20,83439,1,R_20,0,R_20,1,R_20,15,R_20,15,R_20,43.75,R_20,58.75,R_20,5548074,R_20,66984,R_20,0,R_20,417541,R_20,6032599,R_20,3711115,R_20,1318961,R_20,5030076,R_20,265029,R_20,372302,R_20,78812,R_20,716143,R_20,794769,R_20,6540988,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,171918,R_20,24877,R_20,13668,R_20,10774,R_20,19584,R_20,678,R_20,42,R_20,45,R_20,87,R_20,3933,R_20,455549,R_20,CT,31354,R_20,CT,49788,R_20,950617,R_20,296478,R_20,194855,R_20,755762,R_20,273302,R_20,468157,R_20,1223919,R_20,901,R_20,2579,R_20,1048,R_20,563,R_20,276,R_20,30284,R_20,21941,R_20,4274,R_20,65,R_20,48119,R_20,731539,R_20,537722,2021,04,1,00,00,00,-91.5323261,41.65926427,19,103,38595,153740,13,13,21,1032,1902,26980,0,E,100,POINTADDRESS,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
IA,IA0053,CB,CORALVILLE PUBLIC LIBRARY,1401 5TH ST,CORALVILLE,52241,1813,1401 5TH ST,CORALVILLE,52241,1813,JOHNSON,3192481850,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,22930,R_20,22690,1,R_20,0,R_20,0,R_20,11.25,R_20,11.25,R_20,11.75,R_20,23,R_20,2092287,R_20,48198,R_20,5000,R_20,37246,R_20,2182731,R_20,1200213,R_20,403439,R_20,1603652,R_20,141671,R_20,88593,R_20,44447,R_20,274711,R_20,306086,R_20,2184449,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,92357,R_20,23171,R_20,10820,R_20,9941,R_20,10968,R_20,0,R_20,24,R_20,45,R_20,69,R_20,3198,R_20,159991,R_20,CT,12857,R_20,CT,45231,R_20,319211,R_20,109564,R_20,72534,R_20,246677,R_20,22593,R_20,95127,R_20,341804,R_20,458,R_20,429,R_20,513,R_20,231,R_20,31,R_20,13979,R_20,9690,R_20,711,R_20,68,R_20,19132,R_20,74447,R_20,106031,2021,04,1,00,00,00,-91.58187363,41.67725686,19,103,16230,153740,22,22,3.07,3000,1902,26980,0,E,100,POINTADDRESS,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
IA,IA0054,CC,OXFORD PUBLIC LIBRARY,112 N AUGUSTA AVE,OXFORD,52322,9025,PO BOX 160,OXFORD,52322,0160,JOHNSON,3198284087,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,858,R_20,849,1,R_20,0,R_20,0,R_20,0.5,R_20,0.5,R_20,0,R_20,0.5,R_20,19421,R_20,559,R_20,0,R_20,1606,R_20,21586,R_20,-9,H_20,-9,H_20,-9,H_20,3443,R_20,2703,R_20,1076,R_20,7222,R_20,-9,H_20,19970,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,4662,R_20,59781,R_20,4,R_20,27368,R_20,269,R_20,50,R_20,1,R_20,45,R_20,46,R_20,571,R_20,1253,R_20,CT,12,R_20,ES,198,R_20,2547,R_20,584,R_20,940,R_20,1607,R_20,9,R_20,949,R_20,2556,R_20,35,R_20,1,R_20,102,R_20,60,R_20,13,R_20,849,R_20,477,R_20,68,R_20,4,R_20,237,R_20,0,R_20,1072,2021,04,1,00,00,00,-91.79050054,41.72363909,19,103,60645,153740,42,42,103.03,2030,1902,26980,0,E,100,POINTADDRESS,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N
IA,IA0055,CD,SOLON PUBLIC LIBRARY,320 W MAIN ST,SOLON,52333,9504,320 W MAIN ST,SOLON,52333,9504,JOHNSON,3196242678,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,5500,R_20,5442,1,R_20,0,R_20,0,R_20,1,R_20,3.86,R_20,0,R_20,3.86,R_20,328587,R_20,4551,R_20,0,R_20,19730,R_20,352868,R_20,184930,R_20,46444,R_20,231374,R_20,21405,R_20,753,R_20,10556,R_20,32714,R_20,93331,R_20,357419,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,29697,R_20,59781,R_20,1891,R_20,27368,R_20,3817,R_20,50,R_20,5,R_20,45,R_20,50,R_20,1727,R_20,60242,R_20,ES,1990,R_20,ES,5398,R_20,48034,R_20,20500,R_20,9016,R_20,39018,R_20,545,R_20,9561,R_20,48579,R_20,254,R_20,330,R_20,356,R_20,160,R_20,86,R_20,8182,R_20,4764,R_20,1094,R_20,10,R_20,3896,R_20,3555,R_20,13227,2021,04,1,00,00,00,-91.49828879,41.80772416,19,103,73875,153740,42,42,101,2029,1902,26980,0,E,100,POINTADDRESS,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N
IA,IA0056,CG,MARENGO PUBLIC LIBRARY,235 E HILTON ST,MARENGO,52301,1509,235 E HILTON ST,MARENGO,52301,1509,IOWA,3197413825,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,4858,R_20,4807,1,R_20,0,R_20,0,R_20,0,R_20,2.4,R_20,0.1,R_20,2.5,R_20,206878,R_20,2018,R_20,0,R_20,1478,R_20,210374,R_20,80258,R_20,47192,R_20,127450,R_20,7906,R_20,857,R_20,1618,R_20,10381,R_20,9343,R_20,147174,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,15799,R_20,59781,R_20,550,R_20,27368,R_20,539,R_20,50,R_20,0,R_20,45,R_20,45,R_20,2392,R_20,18900,R_20,ES,65,R_20,M,1619,R_20,9718,R_20,2675,R_20,2669,R_20,7049,R_20,11,R_20,2680,R_20,9729,R_20,3,R_20,38,R_20,103,R_20,91,R_20,0,R_20,2671,R_20,2671,R_20,0,R_20,11,R_20,2335,R_20,0,R_20,2792,2021,04,1,00,00,00,-92.06820707,41.79866378,19,095,49395,16138,42,42,9602,4022,1901,-4,N,E,100,POINTADDRESS,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N
IA,IA0057,CH,NORTH ENGLISH PUBLIC LIBRARY,123 S MAN,NORTH ENGLISH,52316,9504,PO BOX 427,NORTH ENGLISH,52316,0427,IOWA,3196643725,ME,CI,SO,Y,CI2,N,07/01/2019,06/30/2020,3661,R_20,3623,1,R_20,0,R_20,0,R_20,0,R_20,0.8,R_20,0.14,R_20,0.94,R_20,55540,R_20,2054,R_20,0,R_20,955,R_20,58549,R_20,-9,H_20,-9,H_20,-9,H_20,7442,R_20,544,R_20,4268,R_20,12254,R_20,-9,H_20,56896,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,15443,R_20,59781,R_20,2540,R_20,27368,R_20,237,R_20,50,R_20,0,R_20,45,R_20,45,R_20,1560,R_20,2978,R_20,ES,1259,R_20,ES,987,R_20,18262,R_20,4764,R_20,878,R_20,17384,R_20,0,R_20,878,R_20,18262,R_20,18,R_20,12,R_20,90,R_20,67,R_20,6,R_20,1080,R_20,871,R_20,24,R_20,4,R_20,156,R_20,723,R_20,609,2021,04,1,00,00,00,-92.07638672,41.51440164,19,095,57225,16138,42,42,9603,2050,1901,-4,N,E,94.55,POINTADDRESS,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N
