STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE,C19WKSCL,C19WKSLO
AK,AK0099,002,Y,AK0099-002,MOOSE PASS PUBLIC LIBRARY,38100 DEPOT ROAD,MOOSE PASS,99631,M,KENAI PENINSULA,9072883111,CE,1200,R_20,0,553,R_20,42,R_20,2021,08,00,00,00,-149.3697429,60.48775858,02,122,50190,59414,43,3,1199,0200,-4,N,E,96.02,STREETNAME,8,0
AK,AK0100,001,Y,AK0100-002,TOP OF THE KUSKOKWIM COMMUNITY/SCHOOL LIBRARY,9127 MAIN STREET,NIKOLAI,99691,M,YUKON-KOYUKUK,9072932427,CE,1640,R_20,0,480,R_20,28,R_20,2021,08,00,00,00,-154.374673,63.01347272,02,290,54150,5077,43,4,1143,0200,-4,N,E,86,POSTAL,20,4
AK,AK0101,002,Y,AK0101-002,SAND POINT COMMUNITY/SCHOOL LIBRARY,123 RED COVE ROAD,SAND POINT,99661,M,ALEUTIANS EAST,9073832393,CE,1950,IP18,0,570,R_20,38,R_20,2021,08,24,00,00,-160.4808471,55.35348004,02,013,67020,3401,43,1,3038,0200,-4,N,E,97.56,STREETNAME,14,0
AK,AK0102,002,Y,AK0102-002,EGEGIK VILLAGE LIBRARY,289 AIRPORT ROAD,EGEGIK,99579,M,LAKE AND PENINSULA,9072332211,CE,790,R_20,0,720,R_20,36,R_20,2021,08,00,00,00,-157.3714784,58.20433955,02,164,21150,1493,M,1,1236,0200,-4,N,E,97.56,STREETNAME,16,0
AK,AK0103,002,Y,AK0103-002,TRAPPER CREEK PUBLIC LIBRARY,8901 EAST DEVONSHIRE DRIVE,TRAPPER CREEK,99683,M,MATANUSKA-SUSITNA,9078617650,CE,2762,R_20,0,1075,R_20,43,R_20,2021,08,00,00,00,-150.2386913,62.30723927,02,170,78680,110213,43,1.01,1183,0200,11260,0,E,100,POINTADDRESS,9,20
AK,AK0104,002,Y,AK0104-002,HOLY CROSS COMMUNITY/SCHOOL LIBRARY,210 MAIN STREET,HOLY CROSS,99602,M,YUKON-KOYUKUK,9074767131,CE,1450,R_20,0,280,R_20,28,R_20,2021,08,00,00,00,-159.7695558,62.1988814,02,290,33030,5077,43,4,1207,0200,-4,N,E,97.44,STREETNAME,20,0
AK,AK0113,002,Y,AK0113-002,OUZINKIE TRIBAL MEDIA CENTER,216 THIRD STREET,OUZINKIE,99644,M,KODIAK ISLAND,9076802323,CE,600,R_20,0,1224,R_20,36,R_20,2021,08,00,00,00,-152.4950817,57.92279014,02,150,58550,12992,42,1,2203,0200,-4,N,E,97.44,STREETNAME,16,0
AK,AK0115,002,Y,AK0115-002,UNALASKA PUBLIC LIBRARY,64 ELEANOR DRIVE,UNALASKA,99685,M,ALEUTIANS WEST,9075815060,CE,9400,R_20,0,2632,R_20,42,R_20,2021,08,00,00,00,-166.5316846,53.87147798,02,016,80770,5680,43,2,2074,0200,-4,N,E,100,STREETADDRESS,10,5
AK,AK0116,001,Y,AK0116-002,ANIAK PUBLIC LIBRARY,270 RIVERFRONT DRIVE,ANIAK,99557,M,BETHEL,9076754435,CE,400,R_20,0,300,R_20,41,R_20,2021,08,00,00,00,-159.5408377,61.58270672,02,050,03550,18437,43,3,1192,0200,-4,N,E,86,POSTAL,7,16
AK,AK0117,001,Y,AK0117-002,HYDER PUBLIC LIBRARY,50 MAIN STREET,HYDER,99923,M,PR WALES-OUTER,2506369169,CE,1200,R_20,0,874,R_20,40,R_20,2021,08,00,00,00,-130.0257004,55.91640575,02,198,34570,6147,M,3,1004,0200,-4,N,T,86.39,STREETNAME,8,-1
AK,AK0120,001,Y,AK0120-002,INNOKO RIVER COMMUNITY/SCHOOL AND TRIBAL LIBRARY,101 PINE STREET,SHAGELUK,99665,M,YUKON-KOYUKUK,9074738206,CE,512,R_20,0,280,R_20,28,R_20,2021,08,00,00,00,-159.5324,62.655185,02,290,68670,5077,43,4,1302,0200,-4,N,E,87,POSTAL,20,4
AK,AK0121,001,Y,AK0121-002,BLACKWELL COMMUNITY/SCHOOL LIBRARY,100 WHITE SPRUCE TRAIL,ANVIK,99558,M,YUKON-KOYUKUK,9076636348,CE,625,R_20,0,-1,M_20,32,R_20,2021,08,00,00,00,-160.2008263,62.65398,02,290,03880,5077,43,4,1259,0200,-4,N,E,86,POSTAL,20,0
AK,AK0122,001,Y,AK0122-002,DAVID LOUIS COMMUNITY/SCHOOL LIBRARY,DAVID LOUIS SCHOOL BUILDING,GRAYLING,99590,M,YUKON-KOYUKUK,9074535135,CE,576,R_20,0,360,R_20,36,R_20,2021,08,00,00,00,-160.0656591,62.90556141,02,290,30060,5077,43,4,1306,0200,-4,N,E,86,POSTAL,12,0
AK,AK0124,001,N,AK0124-002,LAKE MINCHUMINA COMMUNITY LIBRARY,123 FRONT STREET,LAKE MINCHUMINA,99757,M,YUKON-KOYUKUK,9076743211,CE,1100,R_20,0,700,R_20,50,R_20,2021,08,00,00,00,-152.3123175,63.8826003,02,290,42820,5077,43,4,1005,0200,-4,N,E,88.09,POSTAL,0,0
AK,AK0126,001,Y,AK0126-002,IGIUGIG TRIBAL LIBRARY,1 AIRPORT WAY,IGIUGIG,99613,M,LAKE AND PENINSULA,9075333211,CE,440,R_20,0,420,R_20,38,R_20,2021,08,00,00,00,-155.8986471,59.32609313,02,164,34790,1493,43,1,1586,0200,-4,N,E,89.17,POSTALLOC,10,4
AK,AK0127,001,N,AK0127-002,COFFMAN COVE COMMUNITY LIBRARY,108 NW DENALI ALLEY,COFFMAN COVE,99918,M,PR WALES-OUTER KE,9073292080,CE,2480,R_20,0,648,R_20,36,R_20,2021,08,00,00,00,-132.8277885,56.01390088,02,198,16360,6147,M,1,1356,0200,-4,N,E,84,POSTAL,12,-1
AK,AK0130,001,Y,AK0130-002,THORNE BAY PUBLIC LIBRARY,120 FREEMAN DRIVE,THORNE BAY,99919,M,PR WALES-OUTER KE,9078283303,CE,1120,R_20,0,1200,R_20,26,R_20,2021,08,00,00,00,-132.5272703,55.68626773,02,198,77140,6147,43,1,2042,0200,-4,N,E,96.89,STREETADDRESS,16,20
AK,AK0134,001,N,AK0134-001,WHALE PASS COMMUNITY LIBRARY,BEACH ROAD LOT 3 BLOCK 14,WHALE PASS,99950,M,PR WALES-OUTER KE,9078465226,CE,1500,R_20,0,450,R_20,43,R_20,2021,08,00,00,00,-133.1214178,56.1142785,02,198,84000,6147,M,1,1317,0200,-4,N,T,80.45,STREETNAME,7,0
AK,AK0137,001,Y,AK0137-001,KLUKWAN COMMUNITY/SCHOOL LIBRARY,315 MISSION STREET,KLUKWAN,99827,M,HAINES,9077675551,CE,1600,R_20,0,1395,R_20,31,R_20,2021,08,00,00,00,-135.4481046,59.23257176,02,100,31050,2614,43,1,3023,0200,-4,N,E,96.96,STREETADDRESSEXT,21,-1
AK,AK0139,001,Y,AK0139-001,SAMUEL B. FOSS LIBRARY,1 WATERFRONT WAY,PEDRO BAY,99647,M,LAKE AND PENINSULA,9078502225,CE,700,R_20,0,400,R_20,40,R_20,2021,08,00,00,00,-154.11186,59.78509,02,164,59540,1493,43,1,1074,0200,-4,N,E,87.56,POSTAL,12,5
AK,AK0140,001,N,AK0140-001,EDNA BAY COMMUNITY LIBRARY,100 SCHOOL HOUSE ROAD,EDNA BAY,99950,M,PR WALES-OUTER KE,9075946109,CE,662,R_20,0,440,R_20,44,R_20,2021,08,00,00,00,-133.05399,55.83381892,02,198,M,6147,43,1,1433,0200,-4,N,E,83.9,POSTAL,6,0
AL,AL0001,003,N,AL0001-003,CARL ELLIOTT REGIONAL LIBRARY SYSTEM,98 18TH STREET EAST,JASPER,35501,5402,WALKER,2052212568,CE,20000,R_20,0,1413,R_20,31,R_20,2021,05,00,00,00,-87.27474585,33.8334779,01,127,38416,63143,32,203.01,1038,0104,27530,1,E,100,POINTADDRESS,21,8
AL,AL0002,002,Y,100-001,ARLEY PUBLIC LIBRARY,6788 COUNTY ROAD 41,ARLEY,35541,3391,WINSTON,2053870129,CE,6000,R_20,0,1435,R_20,41,R_20,2021,05,00,00,00,-87.21236804,34.07846629,01,133,02500,23508,43,9655.02,2001,0104,-4,N,E,100,STREETADDRESS,11,18
AL,AL0005,002,Y,100-002,DOUBLE SPRINGS PUBLIC LIBRARY,637 BLAKE DRIVE,DOUBLE SPRINGS,35553,M,WINSTON,2054892412,CE,1500,R_20,0,1770,R_20,41,R_20,2021,05,00,00,00,-87.38865824,34.14831577,01,133,21280,23508,43,9656.02,3058,0104,-4,N,E,100,STREETADDRESS,11,18
AL,AL0006,002,Y,100-004,HALEYVILLE PUBLIC LIBRARY,913 20TH STREET,HALEYVILLE,35565,1323,WINSTON,2054867450,CE,3600,R_20,0,2023,R_20,41,R_20,2021,05,00,00,00,-87.62361776,34.22626767,01,133,32704,23508,32,9658,5041,0104,-4,N,E,100,STREETADDRESS,11,18
AL,AL0007,002,Y,100-005,JASPER PUBLIC LIBRARY,98 EAST 18TH STREET,JASPER,35501,5402,WALKER,2052218512,CE,20000,R_20,0,1240,R_20,31,R_20,2021,05,00,00,00,-87.27474585,33.8334779,01,127,38416,63143,32,203.01,1038,0104,27530,1,E,99.9,POINTADDRESS,21,29
AL,AL0009,002,Y,100-006,SUMITON PUBLIC LIBRARY,416 STATE STREET,SUMITON,35148,4124,WALKER,2056487451,CE,2500,R_20,0,1845,R_20,41,R_20,2021,05,00,00,00,-87.04945892,33.7534234,01,127,73848,63143,31,218,2024,0104,27530,1,E,100,STREETADDRESS,11,18
AL,AL0010,002,Y,100-008,CHEAHA REGIONAL LIBRARY,935 COLEMAN STREET,HEFLIN,36264,1359,CLEBURNE,2564637125,CE,2200,R_20,0,2030,R_20,50,R_20,2021,05,00,00,00,-85.58905583,33.64383087,01,029,33976,14967,42,9596,3007,0103,-4,N,E,100,STREETADDRESS,2,2
AL,AL0010,006,Y,AL0010-006,CHEAHA REGIONAL BOOKMOBILE,935 COLEMAN STREET,HEFLIN,36264,1359,CLEBURNE,2564637125,BS,-4,N_20,2,740,R_20,50,R_20,2021,05,00,00,00,-85.58905583,33.64383087,01,029,33976,14967,42,9596,3007,0103,-4,N,E,100,STREETADDRESS,2,0
AL,AL0011,002,Y,101-000,ROANOKE - ANNIE L. AWBREY PUBLIC LIBRARY,736 COLLEGE STREET,ROANOKE,36274,1617,RANDOLPH,3348632632,CE,9000,R_20,0,1892,R_20,44,R_20,2021,05,00,00,00,-85.37048706,33.14955216,01,111,65040,22920,32,5,4003,0103,-4,N,E,100,STREETADDRESS,8,44
AL,AL0012,002,Y,101-001,ASHLAND CITY PUBLIC LIBRARY,11 2ND AVENUE NORTH,ASHLAND,36251,M,CLAY,2563543427,CE,4000,R_20,0,1598,R_20,33,R_20,2021,05,00,00,00,-85.83790122,33.27481342,01,027,02860,13112,42,9590,2076,0103,-4,N,E,100,STREETADDRESS,19,6
AL,AL0013,002,Y,101-002,SYLACUGA - B. B. COMER MEMORIAL LIBRARY,314 NORTH BROADWAY AVENUE,SYLACAUGA,35150,2528,TALLADEGA,2562490961,CE,39000,R_20,0,2438,R_20,46,R_20,2021,05,00,00,00,-86.25068711,33.17178627,01,121,74352,79985,32,118,1069,0103,45180,1,E,100,STREETADDRESS,6,4
AL,AL0014,002,Y,999-028,CHEROKEE COUNTY PUBLIC LIBRARY,310 MARY STREET,CENTRE,35960,2026,CHEROKEE,2569275838,CE,10243,R_20,0,1750,R_20,44,R_20,2021,05,00,00,00,-85.6763325,34.14943219,01,019,13648,26294,32,9559,4037,0103,-4,N,E,100,STREETADDRESS,8,21
AL,AL0015,002,Y,101-004,CHILDERSBURG - EARLE A. RAINWATER MEMORIAL LIBRARY,124 NINTH AVENUE SW,CHILDERSBURG,35044,1684,TALLADEGA,2563787239,CE,9000,R_20,0,1990,R_20,42,R_20,2021,05,00,00,00,-86.35562795,33.27753885,01,121,14464,79985,32,113.01,2023,0103,45180,1,E,100,STREETADDRESS,10,19
AL,AL0016,002,Y,101-005,LINCOLN PUBLIC LIBRARY,47475 US HWY 78,LINCOLN,35096,6866,TALLADEGA,2057634080,CE,2000,R_20,0,1614,R_20,44,R_20,2021,05,00,00,00,-86.12320681,33.60385673,01,121,43120,79985,42,102.01,3066,0103,45180,1,E,100,STREETADDRESS,8,16
AL,AL0017,002,Y,101-006,LINEVILLE PUBLIC LIBRARY,60119 HIGHWAY 49,LINEVILLE,36266,4794,CLAY,2563965162,CE,2367,R_20,0,1743,R_20,40,R_20,2021,05,00,00,00,-85.75448352,33.31085532,01,027,43264,13112,42,9589,4045,0103,-4,N,E,100,STREETADDRESS,12,22
AL,AL0018,002,Y,101-007,HEFLIN - LUCILE MORGAN PUBLIC LIBRARY,541 ROSS STREET,HEFLIN,36264,1339,CLEBURNE,2564632259,CE,2400,R_20,0,745,R_20,32,R_20,2021,05,00,00,00,-85.58789356,33.6438617,01,029,33976,14967,42,9596,3007,0103,-4,N,E,100,STREETADDRESS,20,0
AL,AL0019,002,Y,101-008,OXFORD PUBLIC LIBRARY,110 EAST 6TH STREET,OXFORD,36203,1628,CALHOUN,2568311750,CE,25000,R_20,0,2208,R_20,46,R_20,2021,05,00,00,00,-85.8354595,33.60969701,01,015,57576,113469,13,12.01,2050,0103,11500,0,E,100,POINTADDRESS,6,6
AL,AL0020,002,Y,101-009,TALLADEGA - ARMSTRONG-OSBORNE PUBLIC LIBRARY,202 SOUTH STREET EAST,TALLADEGA,35160,2471,TALLADEGA,2563624211,CE,24323,R_20,0,1645,R_20,45,R_20,2021,05,00,00,00,-86.09957653,33.43319166,01,121,74592,79985,32,109,2037,0103,45180,1,E,100,STREETADDRESS,7,25
AL,AL0022,002,Y,999-070,ABBEVILLE MEMORIAL LIBRARY,301 KIRKLAND STREET,ABBEVILLE,36310,2418,HENRY,3345852818,CE,4862,R_20,0,1528,R_20,40,R_20,2021,05,00,00,00,-85.25038787,31.56734062,01,067,00124,17223,42,302,3005,0102,20020,0,E,100,STREETADDRESS,12,16
AL,AL0024,002,Y,AL0023-003,HEADLAND - BLANCHE R. SOLOMON MEMORIAL LIBRARY,17 PARK STREET,HEADLAND,36345,1747,HENRY,3346932706,CE,4295,R_20,0,1488,R_20,40,R_20,2021,05,00,00,00,-85.34188845,31.35190474,01,067,33856,17223,31,305,3057,0102,20020,0,E,100,POINTADDRESS,12,15
AL,AL0025,002,Y,999-035,BRUNDIDGE - TUPPER LIGHTFOOT MEMORIAL LIBRARY,164 SOUTH MAIN STREET,BRUNDIDGE,36010,1809,PIKE,3347352145,CE,5926,R_20,0,2089,R_20,47,R_20,2021,05,00,00,00,-85.81566848,31.71840174,01,109,10240,32966,42,1893,3030,0102,45980,1,E,100,POINTADDRESS,5,25
AL,AL0026,002,Y,999-061,OZARK - DALE COUNTY PUBLIC LIBRARY,416 JAMES STREET,OZARK,36360,2082,DALE,3347745480,CE,17604,R_20,0,1640,R_20,40,R_20,2021,05,00,00,00,-85.6333866,31.45208712,01,045,57648,48959,31,205,2026,0102,37120,1,E,100,STREETADDRESS,12,16
AL,AL0029,002,Y,999-079,CLIO - ELTON B. STEPHENS LIBRARY,17 SCHOOL STREET,CLIO,36017,2522,BARBOUR,3342074184,CE,4880,R_20,0,1000,R_20,50,R_20,2021,05,00,00,00,-85.61497843,31.70269725,01,005,15640,24589,43,9504,3043,0102,21640,1,E,100,STREETADDRESS,2,50
AL,AL0030,002,Y,517-001,LOUISVILLE PUBLIC LIBRARY,1951 MAIN STREET,LOUISVILLE,36048,3002,BARBOUR,3342665210,CE,3234,R_20,0,560,R_20,28,R_20,2021,05,00,00,00,-85.55529774,31.78392939,01,005,44344,24589,43,9503,2058,0102,21640,1,E,100,STREETADDRESS,20,0
AL,AL0031,002,Y,517-003,MIDLAND CITY - MARY BERRY BROWN MEMORIAL LIBRARY,1318 HINTON WATERS AVENUE,MIDLAND CITY,36350,3769,DALE,3349839999,CE,3176,R_20,0,1730,R_20,50,R_20,2021,05,00,00,00,-85.49492865,31.31792635,01,045,48400,48959,23,214,2042,0102,37120,1,E,100,STREETADDRESS,2,24
AL,AL0032,002,Y,999-077,NEWTON PUBLIC LIBRARY,209 OATES DRIVE,NEWTON,36352,4314,DALE,3349469700,CE,6000,R_20,0,1594,R_20,39,R_20,2021,05,00,00,00,-85.59628244,31.33138967,01,045,54480,48959,41,213,1015,0102,37120,1,E,100,STREETADDRESS,13,0
AL,AL0033,002,Y,999-078,CLAYTON - TOWN AND COUNTY PUBLIC LIBRARY,45 NORTH MIDWAY STREET,CLAYTON,36016,3115,BARBOUR,3347753506,CE,4040,R_20,0,1050,R_20,44,R_20,2021,05,00,00,00,-85.44959246,31.88137751,01,005,15376,24589,43,9502,1029,0102,21640,1,E,100,STREETADDRESS,8,20
AL,AL0034,002,Y,517-004,TROY PUBLIC LIBRARY,500 EAST WALNUT STREET,TROY,36079,3404,PIKE,3345661314,CE,11418,R_20,0,2120,R_20,45,R_20,2021,05,00,00,00,-85.96660267,31.80839212,01,109,76920,32966,33,1889,3029,0102,45980,1,E,99.59,POINTADDRESS,7,0
AL,AL0035,002,Y,999-060,UNION SPRINGS PUBLIC LIBRARY,103 NORTH PRAIRIE STREET,UNION SPRINGS,36089,1616,BULLOCK,3347382760,CE,4000,R_20,0,1290,R_20,44,R_20,2021,05,00,00,00,-85.71618401,32.14360282,01,011,77880,9976,32,9522.01,1003,0102,-4,N,E,99.9,POINTADDRESS,8,8
AL,AL0037,002,Y,999-058,ANDALUSIA PUBLIC LIBRARY,212 SOUTH THREE NOTCH STREET,ANDALUSIA,36420,3704,COVINGTON,3342226612,CE,11745,R_20,0,2099,R_20,26,R_20,2021,05,00,00,00,-86.48306445,31.30658506,01,039,01708,36930,33,9621,1041,0102,-4,N,E,100,STREETADDRESS,26,0
AL,AL0038,002,Y,103-001,BRANTLEY PUBLIC LIBRARY,10 MLK DRIVE,BRANTLEY,36009,M,CRENSHAW,3345278624,CE,680,R_20,0,118,R_20,30,R_20,2021,05,00,00,00,-86.25573137,31.58410649,01,041,09016,13681,43,9639,1041,0102,-4,N,E,87.88,POSTAL,22,5
AL,AL0039,002,Y,103-002,ELBA PUBLIC LIBRARY,406 SIMMONS STREET,ELBA,36323,1759,COFFEE,3348976921,CE,5000,R_20,0,1691,R_20,42,R_20,2021,05,00,00,00,-86.06633776,31.41460356,01,031,23296,53230,43,105,2043,0102,21460,1,E,100,POINTADDRESS,10,16
AL,AL0040,002,Y,999-034,GENEVA - EMMA KNOX KENAN LIBRARY,312 SOUTH COMMERCE STREET,GENEVA,36340,2409,GENEVA,3346842459,CE,2700,R_20,0,1575,R_20,45,R_20,2021,05,00,00,00,-85.8648253,31.03566895,01,061,29464,26411,32,503,3027,0102,20020,0,E,100,STREETADDRESS,7,30
AL,AL0041,002,Y,103-004,ENTERPRISE PUBLIC LIBRARY,101 EAST GRUBBS STREET,ENTERPRISE,36330,2531,COFFEE,3343472636,CE,12000,R_20,0,2150,R_20,46,R_20,2021,05,00,00,00,-85.85282496,31.31397252,01,031,24184,53230,32,109,1009,0102,21460,1,E,100,POINTADDRESS,6,22
AL,AL0041,003,Y,103-005,ENTERPRISE PUBLIC LIBRARY BOOKMOBILE,101 EAST GRUBBS STREET,ENTERPRISE,36330,2531,COFFEE,3343472636,BS,-4,N_20,1,11,R_20,46,R_20,2021,05,00,00,00,-85.85282496,31.31397252,01,031,24184,53230,32,109,1009,0102,21460,1,E,100,POINTADDRESS,6,22
AL,AL0042,002,Y,999-041,FLORALA PUBLIC LIBRARY,1214 FOURTH STREET,FLORALA,36442,3810,COVINGTON,3348583525,CE,3200,R_20,0,1624,R_20,43,R_20,2021,05,00,00,00,-86.32716294,31.00568149,01,039,26848,36930,43,9630,4027,0102,-4,N,E,100,STREETADDRESS,9,21
AL,AL0043,002,Y,103-006,HARTFORD - MCGREGOR-MCKINNEY PUBLIC LIBRARY,101 EAST FULTON STREET,HARTFORD,36344,1700,GENEVA,3345882384,CE,2410,R_20,0,1849,R_20,43,R_20,2021,05,00,00,00,-85.69671402,31.09828821,01,061,33424,26411,42,504,5008,0102,20020,0,E,100,STREETADDRESS,8,0
AL,AL0044,002,Y,AL0043-002,LUVERNE PUBLIC LIBRARY,148 EAST THIRD STREET,LUVERNE,36049,1117,CRENSHAW,3343355326,CE,5000,R_20,0,1868,R_20,47,R_20,2021,05,00,00,00,-86.26129539,31.71627026,01,041,44728,13681,43,9637,2028,0102,-4,N,E,100,STREETADDRESS,5,4
AL,AL0045,002,Y,103-008,OPP PUBLIC LIBRARY,1604 NORTH MAIN STREET,OPP,36467,1424,COVINGTON,3344936423,CE,8725,R_20,0,1768,R_20,46,R_20,2021,05,00,00,00,-86.25496923,31.30539124,01,039,57120,36930,41,9624,3013,0102,-4,N,E,100,STREETADDRESS,6,0
AL,AL0046,002,Y,103-009,SAMSON PUBLIC LIBRARY,200 NORTH JOHNSON STREET,SAMSON,36477,2006,GENEVA,3348987806,CE,900,R_20,0,1288,R_20,46,R_20,2021,05,00,00,00,-86.04601508,31.11672254,01,061,67800,26411,43,501,4029,0102,20020,0,E,100,POINTADDRESS,6,0
AL,AL0047,002,Y,103-010,SLOCOMB PUBLIC LIBRARY,134 SOUTH DALTON AVENUE,SLOCOMB,36375,5669,GENEVA,3348869009,CE,3528,R_20,0,560,R_20,28,R_20,2021,05,00,00,00,-85.59370273,31.1073924,01,061,71040,26411,42,505,3009,0102,20020,0,E,98.35,STREETADDRESS,24,24
AL,AL0048,002,Y,103-011,HORSESHOE BEND REGIONAL LIBRARY,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568259232,CE,8300,R_20,0,1386,R_20,41,R_20,2021,05,00,00,00,-85.76545581,32.83156009,01,123,19336,40133,42,9624,3030,0103,10760,1,E,100,STREETADDRESS,11,0
AL,AL0048,008,Y,AL0048-008,HORSESHOE BEND REGIONAL BOOKMOBILE,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568259232,BS,-4,N_20,1,375,R_20,41,R_20,2021,05,00,00,00,-85.76545581,32.83156009,01,123,19336,40133,42,9624,3030,0103,10760,1,E,100,STREETADDRESS,11,17
AL,AL0049,002,Y,104-001,ALEXANDER CITY - ADELIA MCCONNELL RUSSELL LIBRARY,318 CHURCH STREET,ALEXANDER CITY,35010,2573,TALLAPOOSA,2563296796,CE,10950,R_20,0,2046,R_20,44,R_20,2021,05,00,00,00,-85.9538698,32.9411837,01,123,01132,40133,32,9623.02,1019,0103,10760,1,E,100,POINTADDRESS,8,20
AL,AL0049,003,Y,104-000,MAMIE`S PLACE,284 CHURCH STREET,ALEXANDER CITY,35010,2516,TALLAPOOSA,2562344644,BR,3250,R_20,0,2046,R_20,44,R_20,2021,05,00,00,00,-85.95387743,32.94150699,01,123,01132,40133,32,9623.02,1019,0103,10760,1,E,100,POINTADDRESS,8,20
AL,AL0050,002,Y,AL0049-003,DADEVILLE PUBLIC LIBRARY,205 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568257820,CE,1864,R_20,0,1857,R_20,46,R_20,2021,05,00,00,00,-85.76545623,32.83153612,01,123,19336,40133,42,9624,3030,0103,10760,1,E,100,STREETADDRESS,6,4
AL,AL0051,002,Y,104-002,GOODWATER PUBLIC LIBRARY,62 COOSA COUNTY ROAD 66,GOODWATER,35072,3635,COOSA,2568395741,CE,4600,R_20,0,1699,R_20,43,R_20,2021,05,00,00,00,-86.05496409,33.06366325,01,037,30640,10650,42,9610,3027,0106,10760,1,E,100,STREETADDRESS,9,0
AL,AL0052,002,Y,104-003,AUBURN PUBLIC LIBRARY,749 EAST THACH AVENUE,AUBURN,36830,5545,LEE,3345013190,CE,34065,R_20,0,2549,R_20,42,R_20,2021,05,00,00,00,-85.46556762,32.60446547,01,081,03076,166831,13,402.01,1004,0103,12220,0,E,100,POINTADDRESS,10,5
AL,AL0053,002,Y,104-004,OPELIKA - LEWIS COOPER JR. MEMORIAL LIBRARY,200 SOUTH 6TH STREET,OPELIKA,36801,5030,LEE,3347055380,CE,10000,R_20,0,2961,R_20,48,R_20,2021,05,00,00,00,-85.37588394,32.64917402,01,081,57048,166831,13,416,1032,0103,12220,0,E,100,STREETADDRESS,4,12
AL,AL0054,002,Y,104-005,MILLBROOK PUBLIC LIBRARY,3650 GRANDVIEW ROAD,MILLBROOK,36054,M,ELMORE,3342856688,CE,6000,R_20,0,2322,R_20,43,R_20,2021,05,00,00,00,-86.36257955,32.47686173,01,051,48712,82158,21,313,2002,0102,33860,0,E,100,STREETADDRESS,9,18
AL,AL0055,002,Y,104-006,ROCKFORD PUBLIC LIBRARY,9688 US HWY 231,ROCKFORD,35136,5218,COOSA,2563774911,CE,820,R_20,0,576,R_20,23,R_20,2021,05,00,00,00,-86.21959744,32.88894431,01,037,65472,10650,42,9612,1029,0106,10760,1,E,100,STREETADDRESS,29,0
AL,AL0056,002,Y,104-007,TALLASSEE COMMUNITY PUBLIC LIBRARY,99 FREEMAN AVENUE,TALLASSEE,36078,2035,TALLAPOOSA,3342832732,CE,5619,R_20,0,2021,R_20,45,R_20,2021,05,00,00,00,-85.8835499,32.53504127,01,123,74688,40133,41,9627.02,1019,0103,10760,1,E,100,STREETADDRESS,7,29
AL,AL0057,002,Y,104-008,WETUMPKA PUBLIC LIBRARY,212 SOUTH MAIN STREET,WETUMPKA,36092,2748,ELMORE,3345671308,CE,7000,R_20,0,1256,R_20,23,R_20,2021,05,00,00,00,-86.20642007,32.53280225,01,051,81720,82158,31,308.01,1019,0102,33860,0,E,100,POINTADDRESS,29,0
AL,AL0059,002,Y,104-009,FLORENCE - LAUDERDALE PUBLIC LIBRARY,350 NORTH WOOD AVENUE,FLORENCE,35630,4709,LAUDERDALE,2567646564,CE,42798,R_20,0,1687,R_20,37,R_20,2021,05,00,00,00,-87.67472134,34.80372518,01,077,26896,93368,13,106,3039,0105,22520,0,E,100,STREETADDRESS,15,14
AL,AL0060,002,Y,516-001,TUSCUMBIA - HELEN KELLER PUBLIC LIBRARY,511 NORTH MAIN STREET,TUSCUMBIA,35674,2059,COLBERT,2563837065,CE,10350,R_20,0,1202,R_20,40,R_20,2021,05,00,00,00,-87.70355964,34.73660479,01,033,77280,55411,23,205,3003,0104,22520,0,E,100,STREETADDRESS,12,12
AL,AL0061,002,Y,999-039,LEIGHTON PUBLIC LIBRARY,8740 MAIN STREET,LEIGHTON,35646,3701,COLBERT,2564465380,CE,1900,R_20,0,870,R_20,35,R_20,2021,05,00,00,00,-87.52902245,34.70084102,01,033,42160,55411,41,208.02,3052,0104,22520,0,E,100,POINTADDRESS,17,7
AL,AL0062,002,Y,999-042,MUSCLE SHOALS PUBLIC LIBRARY,1918 EAST AVALON AVENUE,MUSCLE SHOALS,35661,3120,COLBERT,2563869212,CE,15800,R_20,0,1161,R_20,28,R_20,2021,05,00,00,00,-87.64661057,34.74443182,01,033,53016,55411,13,207.03,1006,0104,22520,0,E,99.04,POINTADDRESS,24,4
AL,AL0063,002,Y,999-050,ROGERSVILLE PUBLIC LIBRARY,74 BANK STREET,ROGERSVILLE,35652,7609,LAUDERDALE,2562470151,CE,6800,R_20,0,1840,R_20,46,R_20,2021,05,00,00,00,-87.29198323,34.8247017,01,077,66216,93368,42,118.02,2027,0105,22520,0,E,100,POINTADDRESS,6,21
